session_id,label
365843,0
365848,6
365851,5
365852,5
365856,0
365857,7
365862,7
365869,0
365880,5
365885,6
365892,9
365900,4
365901,0
365906,3
365914,3
365920,7
365923,5
365935,5
365936,8
365937,11
365939,5
365944,2
365946,5
365952,2
365960,6
365965,5
365969,6
365985,7
365989,2
365995,0
365996,0
365997,5
366000,6
366015,5
366016,10
366018,6
366026,5
366028,9
366029,1
366031,3
366033,8
366038,0
366041,6
366042,2
366048,7
366058,7
366059,1
366062,6
366073,6
366074,6
366079,0
366081,0
366090,6
366094,6
366097,5
366109,0
366114,8
366117,2
366124,0
366131,6
366132,2
366133,2
366137,2
366145,5
366150,3
366155,6
366174,0
366181,3
366182,0
366186,7
366195,0
366202,0
366212,2
366216,10
366220,0
366223,2
366226,5
366232,6
366238,0
366242,2
366246,0
366263,0
366264,0
366267,6
366270,5
366276,6
366277,7
366282,2
366291,6
366294,2
366297,9
366299,5
366309,2
366310,7
366315,7
366319,6
366320,2
366322,5
366326,5
366328,11
366329,11
366338,1
366339,5
366340,3
366346,7
366349,6
366355,1
366356,5
366366,3
366367,7
366371,5
366375,6
366381,5
366385,1
366386,1
366391,0
366395,0
366405,5
366408,8
366413,5
366426,5
366428,0
366437,5
366440,6
366446,9
366449,6
366461,6
366469,0
366471,6
366474,7
366481,0
366484,2
366485,10
366489,6
366494,0
366496,1
366498,0
366503,9
366505,10
366506,0
366509,0
366512,5
366513,0
366514,5
366525,6
366526,2
366530,9
366533,9
366538,6
366539,5
366544,6
366549,6
366553,9
366560,5
366561,5
366562,5
366568,6
366573,3
366580,5
366582,6
366586,0
366590,7
366591,6
366596,10
366612,2
366623,0
366633,6
366634,0
366647,6
366649,10
366650,2
366652,5
366658,7
366662,5
366671,5
366675,0
366684,0
366686,2
366687,6
366689,0
366690,2
366699,9
366701,2
366705,5
366708,5
366720,0
366726,6
366727,7
366733,5
366738,1
366747,5
366749,3
366751,10
366752,7
366754,6
366761,5
366765,0
366772,0
366785,0
366789,0
366792,2
366793,5
366798,6
366802,1
366804,7
366805,6
366807,10
366810,7
366813,3
366814,5
366818,7
366823,10
366824,0
366830,2
366832,5
366840,6
366844,11
366845,10
366851,6
366858,6
366867,5
366869,6
366870,0
366872,6
366876,5
366879,0
366881,9
366886,0
366892,2
366897,2
366913,0
366914,0
366916,0
366928,7
366936,5
366943,0
366950,9
366956,6
366962,3
366970,2
366973,6
366977,2
366988,1
366989,0
366991,5
366995,6
367000,3
367010,0
367013,7
367014,8
367017,9
367018,6
367026,6
367031,0
367034,7
367072,3
367075,8
367076,5
367077,3
367078,5
367079,5
367088,0
367091,5
367096,0
367097,5
367107,0
367111,10
367122,0
367128,9
367129,2
367142,5
367146,5
367149,5
367151,2
367154,6
367166,5
367167,9
367169,6
367176,7
367179,5
367187,0
367192,9
367201,5
367204,10
367207,0
367212,7
367215,6
367222,2
367226,0
367228,7
367229,6
367235,5
367236,5
367237,5
367238,10
367240,5
367245,0
367247,10
367259,5
367260,9
367264,5
367265,0
367278,6
367280,5
367285,9
367287,9
367291,5
367294,0
367302,6
367311,7
367313,7
367317,0
367320,9
367321,9
367322,7
367328,6
367341,6
367363,1
367365,5
367372,6
367380,3
367386,6
367392,0
367394,5
367399,2
367408,7
367411,0
367413,2
367414,10
367418,0
367440,7
367441,5
367450,5
367460,0
367465,2
367467,0
367468,6
367478,0
367482,9
367485,6
367487,1
367488,0
367515,7
367521,6
367522,6
367524,5
367539,6
367540,0
367547,6
367556,2
367565,5
367574,9
367575,8
367576,7
367581,6
367582,0
367584,0
367594,0
367602,6
367607,6
367614,5
367623,7
367624,10
367628,7
367630,2
367635,7
367638,6
367647,3
367649,7
367652,8
367653,2
367657,6
367667,6
367670,6
367672,9
367674,7
367675,6
367681,5
367684,0
367699,7
367701,6
367703,5
367705,2
367711,11
367719,0
367720,0
367725,5
367729,5
367731,5
367735,1
367739,6
367751,5
367754,5
367760,1
367762,5
367764,3
367765,5
367770,5
367774,6
367777,6
367780,6
367781,3
367783,5
367787,10
367792,9
367795,3
367796,3
367801,0
367808,10
367814,6
367816,6
367818,0
367819,6
367825,6
367834,7
367846,3
367849,6
367850,2
367851,5
367863,9
367866,8
367867,0
367868,6
367878,5
367887,6
367888,0
367890,5
367896,10
367905,0
367907,2
367908,7
367929,2
367937,8
367938,2
367956,6
367958,6
367962,5
367964,0
367965,5
367966,5
367970,2
367974,5
367975,5
367979,0
367980,2
367982,1
367985,5
367988,10
367990,0
367993,3
367996,5
367999,1
368012,6
368014,7
368019,7
368031,6
368038,10
368044,2
368046,3
368047,8
368054,9
368060,7
368061,2
368063,11
368068,2
368069,1
368075,7
368079,0
368081,9
368082,6
368084,9
368089,9
368097,7
368100,6
368105,9
368130,6
368133,0
368141,1
368145,8
368151,2
368153,6
368154,5
368155,6
368160,3
368163,2
368167,0
368170,7
368172,9
368173,7
368174,7
368179,9
368181,3
368182,0
368184,6
368185,0
368187,5
368192,0
368205,5
368207,0
368208,0
368213,9
368226,0
368228,5
368229,0
368237,0
368239,5
368240,7
368243,7
368244,8
368246,6
368249,0
368250,3
368254,2
368256,0
368257,0
368260,6
368264,2
368265,4
368266,4
368268,2
368284,0
368285,10
368294,5
368296,0
368310,3
368311,5
368312,5
368322,6
368327,6
368331,11
368340,3
368341,5
368348,2
368352,7
368357,5
368359,7
368367,5
368370,0
368373,7
368385,5
368388,5
368389,8
368390,9
368391,6
368397,6
368398,0
368399,5
368404,7
368409,0
368410,11
368411,2
368414,2
368416,5
368417,5
368418,9
368421,5
368425,5
368437,3
368439,5
368458,0
368462,7
368465,2
368480,0
368481,0
368485,7
368489,3
368490,0
368494,6
368496,2
368498,6
368500,2
368502,5
368512,0
368517,7
368519,5
368520,0
368523,10
368527,6
368529,1
368532,0
368533,5
368541,0
368547,5
368548,5
368549,5
368553,3
368562,0
368568,6
368576,6
368577,6
368578,6
368580,6
368586,6
368590,7
368595,6
368597,6
368603,6
368608,6
368611,6
368617,5
368618,5
368625,5
368628,5
368629,1
368632,6
368633,0
368643,5
368648,0
368649,6
368665,5
368674,5
368680,10
368684,9
368685,2
368689,2
368690,2
368691,10
368692,5
368693,7
368694,10
368695,6
368699,10
368705,5
368709,2
368718,5
368721,8
368725,9
368726,9
368727,1
368731,6
368749,5
368752,10
368771,7
368772,1
368779,10
368781,7
368784,0
368789,5
368797,6
368801,5
368804,5
368809,9
368815,0
368819,7
368826,6
368828,6
368836,3
368840,2
368858,0
368861,2
368862,2
368865,10
368866,6
368872,1
368875,2
368890,5
368891,6
368892,7
368902,5
368909,9
368913,6
368919,0
368922,5
368925,0
368926,5
368928,5
368939,10
368940,5
368942,6
368946,5
368951,6
368959,0
368962,6
368963,7
368972,7
368973,6
368987,6
368989,7
368991,6
368994,6
368995,6
369000,6
369007,9
369013,0
369014,0
369016,0
369017,5
369018,0
369024,5
369040,6
369045,10
369047,6
369050,5
369067,7
369071,0
369075,9
369080,6
369081,2
369088,0
369093,7
369095,3
369099,3
369100,3
369101,5
369102,8
369103,5
369107,5
369116,0
369120,6
369121,5
369122,5
369123,0
369124,6
369140,5
369141,5
369155,8
369162,2
369163,0
369168,7
369171,5
369172,6
369173,3
369176,5
369187,7
369190,5
369193,6
369208,1
369209,6
369212,9
369217,1
369221,1
369222,2
369223,8
369225,8
369226,3
369228,7
369241,5
369247,5
369250,0
369260,2
369263,0
369267,9
369270,0
369294,5
369309,7
369320,0
369321,0
369325,9
369326,6
369330,0
369333,7
369341,0
369349,3
369360,2
369372,0
369373,5
369386,7
369387,6
369388,7
369395,0
369399,5
369402,5
369405,10
369408,0
369413,0
369418,2
369426,1
369428,1
369429,1
369434,5
369437,1
369438,3
369448,5
369450,5
369452,5
369459,6
369463,9
369465,1
369467,2
369468,3
369469,2
369470,6
369471,10
369476,7
369477,3
369480,3
369490,6
369492,5
369493,6
369495,6
369499,2
369502,0
369504,5
369507,9
369510,1
369511,0
369513,8
369514,11
369515,7
369517,6
369518,3
369523,6
369524,6
369530,6
369532,0
369533,5
369543,0
369546,6
369550,2
369557,5
369562,6
369565,5
369578,3
369589,5
369598,5
369604,3
369618,5
369632,6
369643,6
369646,7
369648,9
369649,5
369650,9
369655,5
369658,5
369667,0
369677,5
369683,7
369685,6
369686,1
369687,10
369689,0
369692,5
369698,0
369699,5
369708,3
369724,9
369725,11
369726,0
369728,2
369729,0
369730,0
369736,5
369739,7
369742,7
369748,2
369755,10
369757,0
369764,2
369776,0
369784,6
369786,5
369787,3
369793,0
369796,0
369810,2
369812,5
369813,1
369815,0
369817,7
369823,0
369826,5
369827,5
369828,5
369829,5
369831,9
369838,5
369842,2
369844,6
369845,5
369855,9
369862,7
369868,2
369869,5
369881,9
369885,3
369887,5
369910,6
369920,0
369927,0
369929,5
369932,6
369933,2
369943,10
369947,7
369949,0
369955,5
369956,0
369958,2
369959,8
369960,8
369966,0
369967,2
369973,8
369979,0
369987,9
369988,1
369990,9
369991,9
369993,9
369994,9
369997,0
369998,1
370001,9
370002,2
370003,2
370006,6
370008,5
370010,0
370012,9
370014,6
370021,7
370023,2
370030,6
370043,7
370052,0
370058,5
370060,0
370063,2
370073,9
370076,2
370078,3
370082,9
370089,5
370092,2
370098,9
370099,10
370106,10
370110,6
370119,11
370120,8
370132,0
370134,5
370140,2
370141,5
370143,0
370144,7
370149,2
370153,6
370154,2
370157,2
370159,6
370161,0
370169,8
370171,6
370175,6
370176,6
370178,5
370179,1
370180,3
370181,5
370182,3
370183,3
370186,3
370188,5
370189,6
370203,11
370219,0
370231,3
370235,5
370238,0
370241,10
370242,0
370251,5
370252,0
370253,5
370254,6
370258,0
370266,6
370278,9
370285,7
370287,6
370290,2
370293,0
370296,5
370300,6
370305,7
370307,0
370309,3
370321,7
370330,6
370338,5
370344,5
370352,5
370353,9
370354,7
370356,3
370359,2
370373,5
370378,6
370386,6
370394,9
370400,5
370409,0
370416,2
370425,5
370428,5
370439,5
370440,5
370450,1
370452,2
370466,7
370469,7
370472,7
370476,5
370479,0
370481,0
370483,0
370495,3
370506,6
370507,0
370513,5
370517,7
370518,6
370525,6
370526,6
370536,5
370539,0
370544,1
370546,9
370547,2
370549,0
370557,0
370559,5
370564,7
370572,6
370575,9
370576,9
370581,8
370582,2
370584,0
370586,6
370588,2
370595,6
370596,2
370603,5
370604,10
370606,7
370609,6
370610,9
370614,5
370616,6
370629,9
370634,0
370635,3
370641,7
370646,9
370649,0
370653,0
370657,5
370663,0
370667,2
370671,9
370672,9
370673,7
370674,9
370675,7
370676,6
370679,5
370685,6
370688,5
370690,1
370697,5
370706,0
370713,0
370714,2
370718,0
370721,0
370723,6
370724,1
370734,3
370739,5
370743,5
370745,3
370754,6
370755,6
370760,5
370767,0
370770,2
370773,5
370774,5
370779,3
370791,1
370793,6
370797,7
370799,9
370800,6
370808,5
370814,2
370818,9
370819,10
370823,6
370827,10
370828,7
370829,2
370833,3
370837,7
370848,1
370854,5
370858,6
370861,5
370868,5
370870,5
370871,0
370874,3
370875,7
370876,6
370879,3
370883,5
370887,11
370888,3
370891,7
370902,2
370903,5
370918,0
370920,5
370924,3
370925,9
370947,6
370952,6
370962,2
370965,7
370970,0
370971,5
370977,2
370985,6
370986,6
370990,9
371002,1
371003,7
371004,1
371005,0
371008,5
371009,3
371026,10
371028,7
371032,7
371034,11
371043,11
371044,8
371050,3
371051,5
371054,5
371055,3
371057,5
371058,5
371059,6
371069,5
371071,0
371073,5
371076,9
371083,0
371084,2
371090,5
371097,9
371104,0
371106,2
371108,2
371109,5
371115,3
371119,0
371120,5
371121,5
371141,10
371142,7
371148,3
371157,6
371162,10
371178,11
371181,8
371182,6
371187,2
371188,0
371192,2
371198,0
371201,5
371203,0
371207,0
371212,3
371213,0
371221,0
371224,0
371225,11
371227,11
371238,6
371239,2
371245,7
371249,6
371252,2
371254,8
371256,9
371259,5
371265,0
371268,0
371271,3
371293,5
371314,6
371316,10
371322,3
371324,0
371336,11
371348,0
371358,0
371360,6
371361,6
371365,7
371368,1
371382,7
371384,7
371387,3
371389,0
371401,2
371411,6
371418,2
371426,0
371435,5
371450,9
371454,6
371459,6
371473,0
371475,7
371478,9
371480,10
371483,0
371498,6
371504,3
371511,6
371514,0
371516,5
371517,5
371522,0
371531,6
371533,5
371537,3
371543,2
371552,2
371553,6
371554,9
371560,7
371561,7
371565,5
371568,3
371569,5
371571,0
371576,5
371580,0
371582,3
371587,3
371594,6
371596,7
371603,5
371619,6
371623,9
371624,6
371633,0
371642,0
371647,6
371652,9
371653,2
371657,6
371661,1
371668,0
371677,7
371690,0
371701,9
371702,6
371703,9
371704,7
371708,5
371711,3
371718,5
371727,3
371728,3
371730,1
371739,6
371745,10
371746,10
371758,6
371762,7
371764,0
371782,0
371793,5
371795,6
371797,6
371799,6
371812,0
371816,5
371818,7
371819,9
371822,3
371824,6
371826,5
371833,5
371834,6
371835,0
371847,7
371851,0
371856,11
371864,0
371867,3
371875,7
371881,6
371882,2
371896,5
371897,7
371900,5
371903,0
371904,2
371905,0
371906,2
371907,3
371908,5
371909,10
371911,6
371917,6
371922,9
371926,0
371941,0
371948,0
371963,2
371966,0
371979,2
371981,6
371994,5
371995,5
371997,5
371998,5
372000,0
372001,0
372006,6
372007,5
372008,5
372014,2
372022,9
372027,5
372040,8
372046,2
372051,7
372052,6
372053,6
372058,5
372064,5
372068,7
372070,2
372072,3
372076,0
372079,9
372080,0
372095,5
372096,5
372102,11
372105,0
372109,5
372110,5
372113,3
372114,5
372115,5
372116,5
372118,6
372130,7
372138,6
372156,2
372157,2
372160,5
372161,5
372163,6
372171,0
372177,0
372178,3
372189,2
372191,0
372192,10
372193,9
372204,9
372209,2
372217,3
372219,4
372224,2
372235,10
372252,0
372261,6
372263,6
372268,7
372269,7
372278,6
372285,8
372287,3
372288,6
372290,6
372295,6
372296,0
372297,0
372298,2
372314,0
372325,7
372326,6
372329,0
372332,6
372337,0
372340,6
372343,8
372344,2
372346,2
372358,2
372366,5
372370,0
372372,0
372376,0
372377,6
372378,7
372388,3
372391,0
372393,5
372396,5
372398,6
372399,0
372413,6
372418,0
372420,0
372429,2
372441,8
372443,2
372447,9
372451,2
372452,9
372459,0
372472,5
372476,0
372483,5
372487,2
372496,5
372506,7
372510,6
372514,5
372517,3
372528,3
372530,5
372536,2
372537,0
372541,1
372542,5
372543,3
372544,3
372545,3
372546,9
372548,0
372550,1
372555,6
372559,0
372564,2
372574,6
372582,7
372584,0
372599,10
372606,0
372616,0
372629,5
372634,7
372635,10
372637,0
372643,5
372644,2
372648,0
372670,5
372671,5
372672,6
372677,6
372683,0
372687,2
372695,6
372697,0
372698,9
372712,3
372717,5
372723,5
372727,1
372728,2
372729,0
372732,10
372734,0
372738,0
372739,0
372740,0
372742,0
372747,6
372751,7
372753,2
372757,0
372761,2
372772,3
372776,5
372779,3
372783,5
372788,6
372796,5
372801,0
372802,2
372804,6
372813,2
372814,10
372815,8
372816,3
372818,11
372823,7
372828,1
372834,6
372852,10
372854,6
372856,6
372857,2
372858,0
372881,10
372888,6
372892,6
372893,10
372895,2
372898,6
372902,3
372906,2
372910,5
372934,6
372936,7
372947,5
372952,5
372956,5
372963,7
372964,2
372972,6
372974,0
372975,0
372979,2
372980,5
372984,2
372986,5
372988,0
372992,3
373000,6
373005,9
373008,6
373012,6
373020,7
373021,6
373022,6
373023,6
373024,6
373027,2
373031,7
373032,2
373035,0
373037,7
373038,5
373051,5
373052,5
373055,10
373058,2
373064,5
373074,1
373079,5
373086,3
373094,0
373101,5
373103,6
373106,6
373108,5
373118,10
373121,6
373127,6
373138,0
373141,0
373146,9
373148,7
373153,3
373154,5
373156,5
373159,2
373164,1
373169,7
373174,11
373175,0
373179,6
373187,6
373189,0
373201,10
373205,7
373206,10
373207,6
373210,2
373221,7
373223,5
373227,1
373236,0
373238,0
373240,0
373246,5
373247,3
373253,7
373264,3
373268,6
373278,0
373279,3
373280,0
373281,7
373283,6
373285,7
373291,1
373296,0
373310,9
373313,0
373317,2
373318,6
373323,9
373324,3
373340,6
373341,8
373345,2
373350,6
373351,0
373352,9
373353,6
373359,5
373364,5
373372,7
373374,7
373380,5
373384,6
373386,3
373388,5
373403,6
373411,6
373413,5
373414,7
373416,7
373425,2
373427,2
373438,6
373440,3
373443,7
373446,10
373448,10
373449,5
373452,3
373453,2
373456,7
373461,6
373462,2
373474,6
373482,7
373487,5
373499,5
373503,0
373504,0
373512,7
373519,2
373537,5
373543,6
373544,6
373547,2
373551,2
373553,8
373554,7
373555,5
373567,0
373573,0
373574,7
373577,9
373579,5
373580,2
373581,9
373596,1
373599,0
373602,7
373606,5
373616,11
373619,3
373623,7
373624,10
373629,9
373633,0
373642,0
373648,0
373650,1
373653,6
373657,3
373659,6
373662,6
373665,7
373669,0
373670,0
373675,0
373676,0
373679,6
373680,6
373684,5
373685,0
373687,8
373691,0
373696,9
373697,5
373698,6
373706,0
373708,2
373712,2
373716,0
373720,7
373722,3
373733,2
373739,10
373755,2
373756,6
373758,10
373764,9
373771,0
373791,5
373800,0
373802,0
373811,7
373813,0
373816,10
373825,5
373828,6
373830,6
373845,5
373851,7
373853,6
373857,0
373858,9
373859,7
373866,2
373870,9
373871,3
373880,0
373881,6
373888,6
373901,2
373909,5
373911,0
373913,3
373915,6
373925,6
373930,6
373931,2
373932,7
373936,3
373941,5
373946,5
373947,5
373950,0
373953,5
373955,5
373956,6
373958,7
373959,7
373969,6
373971,5
373975,0
373978,8
373979,0
373987,8
373992,0
374003,7
374004,6
374029,7
374036,5
374040,6
374051,6
374055,8
374056,2
374057,0
374059,2
374063,6
374077,6
374086,6
374089,2
374090,1
374093,2
374096,0
374103,3
374108,6
374109,0
374114,6
374123,2
374130,0
374132,8
374133,3
374144,6
374151,0
374152,0
374156,2
374157,0
374159,7
374161,6
374164,0
374165,9
374173,5
374185,3
374194,2
374216,5
374221,9
374225,6
374232,6
374233,7
374254,1
374255,6
374275,6
374276,7
374277,5
374286,3
374289,2
374294,7
374303,5
374310,1
374312,2
374313,0
374318,5
374323,7
374324,5
374328,0
374332,7
374340,6
374342,9
374343,7
374344,7
374357,5
374361,0
374370,9
374373,7
374376,5
374377,3
374378,3
374379,3
374380,5
374381,5
374403,0
374406,5
374409,2
374414,2
374427,0
374430,5
374437,2
374442,7
374453,0
374454,5
374455,3
374457,0
374458,0
374462,3
374463,2
374472,0
374484,2
374486,2
374491,2
374494,2
374497,2
374505,5
374507,5
374510,5
374512,5
374520,5
374534,6
374536,6
374537,6
374539,2
374543,5
374544,5
374550,5
374551,0
374552,3
374553,2
374563,5
374567,10
374569,6
374571,2
374579,0
374580,1
374584,0
374586,5
374602,5
374608,5
374612,6
374616,5
374622,9
374623,6
374624,5
374626,7
374627,2
374628,2
374629,2
374630,3
374632,2
374633,8
374634,5
374636,9
374639,0
374640,7
374645,6
374649,6
374650,5
374652,0
374653,5
374654,2
374659,6
374664,9
374668,5
374670,7
374680,2
374685,9
374688,5
374692,5
374696,0
374698,0
374701,0
374702,6
374706,5
374711,7
374715,7
374720,5
374728,7
374731,6
374746,6
374754,7
374755,2
374765,6
374778,6
374784,0
374794,6
374800,7
374801,0
374802,5
374806,1
374807,11
374818,6
374824,6
374826,6
374830,5
374831,7
374834,0
374835,6
374843,2
374844,2
374846,5
374856,0
374870,5
374873,0
374874,2
374875,0
374876,10
374883,5
374884,9
374885,7
374886,0
374892,0
374904,10
374913,6
374920,0
374943,5
374947,0
374954,3
374956,6
374958,6
374965,2
374969,11
374971,7
374975,5
374980,10
374981,5
374987,0
374994,9
374995,0
375000,7
375001,6
375002,8
375008,8
375010,2
375012,9
375013,7
375015,5
375026,5
375035,5
375039,0
375040,3
375043,10
375045,6
375047,9
375048,5
375049,5
375051,5
375057,2
375058,0
375060,10
375067,1
375068,5
375077,6
375081,9
375084,2
375087,9
375092,5
375100,2
375103,9
375108,0
375110,5
375116,7
375117,6
375119,5
375120,0
375131,5
375133,10
375137,6
375142,5
375144,2
375147,1
375148,1
375149,1
375150,3
375155,2
375165,6
375172,5
375178,7
375182,2
375199,2
375200,10
375202,0
375204,0
375206,7
375213,6
375219,0
375228,9
375229,9
375232,5
375233,7
375234,0
375249,10
375250,0
375254,0
375260,3
375263,3
375269,0
375270,5
375273,10
375274,0
375283,6
375289,5
375291,5
375292,2
375295,0
375297,0
375299,11
375307,2
375308,2
375309,3
375316,6
375317,0
375319,6
375330,9
375346,0
375366,7
375367,9
375368,7
375396,0
375410,5
375414,0
375416,5
375422,5
375430,5
375434,5
375436,2
375442,3
375443,3
375444,6
375449,2
375461,10
375472,7
375475,2
375482,5
375483,3
375484,0
375487,0
375498,0
375499,6
375506,2
375510,6
375529,0
375533,3
375538,5
375539,6
375546,5
375551,1
375552,10
375558,8
375560,6
375578,6
375579,3
375582,0
375583,0
375592,7
375598,6
375599,0
375606,3
375607,9
375612,2
375617,6
375620,2
375628,0
375630,11
375632,0
375639,6
375642,2
375657,6
375661,0
375664,5
375687,6
375693,9
375695,0
375697,7
375698,0
375705,5
375714,7
375718,3
375720,0
375725,2
375728,0
375732,0
375735,6
375740,7
375743,0
375744,10
375749,5
375750,0
375758,6
375760,0
375768,6
375770,8
375779,3
375791,3
375800,9
375803,1
375804,0
375816,6
375819,2
375821,7
375822,5
375826,6
375827,1
375828,6
375842,3
375843,5
375848,2
375855,5
375857,0
375860,5
375868,6
375870,0
375871,2
375872,0
375875,5
375876,1
375884,9
375889,5
375893,5
375906,5
375911,3
375912,6
375937,5
375938,5
375940,0
375946,0
375947,10
375951,0
375955,5
375960,1
375971,5
375977,3
375978,0
375983,5
375986,6
375989,7
375991,6
375999,1
376015,3
376019,6
376028,5
376030,10
376038,7
376039,5
376042,0
376045,5
376055,0
376062,7
376063,7
376065,7
376072,5
376075,10
376076,10
376077,6
376083,2
376084,0
376087,9
376089,6
376092,2
376094,2
376100,0
376103,2
376106,1
376109,5
376123,5
376128,5
376130,10
376132,5
376136,0
376137,2
376144,6
376145,0
376148,11
376149,5
376152,6
376155,0
376157,2
376158,2
376160,5
376176,6
376186,10
376187,10
376204,3
376210,6
376224,0
376229,0
376243,7
376251,2
376257,7
376260,5
376267,3
376268,6
376274,0
376279,2
376280,6
376282,0
376295,0
376298,0
376310,0
376311,2
376314,7
376315,0
376318,5
376319,2
376321,6
376322,0
376328,0
376331,3
376332,3
376333,5
376334,0
376335,6
376336,2
376337,8
376347,0
376352,0
376360,6
376367,7
376372,2
376375,0
376391,2
376404,5
376429,5
376435,2
376437,2
376446,9
376455,0
376464,0
376476,5
376478,5
376487,6
376496,7
376529,0
376532,2
376534,6
376535,9
376536,6
376540,6
376547,2
376549,7
376554,6
376558,6
376559,2
376575,1
376586,5
376588,6
376591,5
376594,0
376596,2
376602,6
376609,2
376612,7
376617,6
376619,5
376620,2
376623,3
376642,10
376645,6
376655,6
376659,0
376666,9
376668,9
376676,0
376685,6
376698,10
376703,5
376706,6
376711,5
376717,0
376724,9
376728,3
376734,9
376742,5
376744,6
376755,6
376760,3
376761,0
376765,5
376766,0
376767,3
376771,2
376778,5
376782,3
376792,7
376799,0
376812,0
376814,9
376830,0
376838,10
376839,7
376848,7
376850,6
376852,0
376858,2
376862,0
376864,0
376867,6
376870,5
376873,0
376879,8
376880,2
376881,3
376883,7
376886,5
376889,0
376903,6
376905,6
376906,9
376907,0
376908,2
376909,0
376914,6
376916,1
376922,3
376923,0
376924,0
376926,7
376930,2
376932,3
376935,1
376938,6
376939,3
376944,0
376948,11
376955,3
376957,5
376963,9
376966,2
376972,6
376975,6
376976,3
376980,6
376983,3
376985,5
376987,5
376995,0
377011,5
377014,5
377018,5
377020,2
377027,2
377028,5
377031,0
377035,9
377036,0
377045,0
377048,2
377055,0
377057,0
377060,6
377064,0
377066,10
377067,2
377073,0
377075,5
377088,6
377089,6
377097,2
377100,2
377104,6
377107,6
377108,0
377109,8
377110,3
377112,7
377116,0
377120,6
377121,6
377128,4
377129,11
377131,5
377133,5
377134,1
377141,2
377142,6
377155,8
377156,6
377157,0
377164,6
377168,5
377173,6
377190,6
377195,5
377203,8
377212,3
377216,0
377242,6
377265,9
377267,6
377273,0
377284,6
377295,1
377296,3
377297,0
377301,6
377305,11
377306,11
377307,5
377312,5
377314,9
377317,5
377322,6
377323,3
377326,5
377330,7
377333,6
377338,10
377341,7
377348,5
377354,3
377359,9
377362,6
377364,5
377388,0
377389,2
377390,6
377396,5
377402,2
377404,5
377410,0
377413,0
377416,5
377418,6
377426,0
377427,5
377430,7
377453,2
377456,6
377467,3
377472,11
377473,5
377475,5
377476,9
377482,9
377493,5
377500,9
377502,10
377503,6
377506,0
377509,6
377521,6
377525,10
377526,0
377529,0
377531,5
377532,0
377535,0
377539,0
377540,6
377544,5
377553,3
377554,2
377555,7
377558,0
377563,2
377572,6
377573,0
377583,2
377586,0
377587,0
377592,2
377597,0
377607,0
377610,5
377619,5
377622,10
377653,0
377661,2
377668,5
377676,0
377696,2
377705,5
377706,6
377713,0
377717,0
377718,9
377722,0
377724,5
377725,7
377726,6
377728,11
377731,6
377732,6
377733,8
377734,6
377742,3
377747,2
377757,5
377759,9
377763,2
377764,0
377765,6
377768,0
377773,6
377778,7
377780,10
377781,6
377794,0
377798,6
377800,6
377803,7
377807,6
377816,6
377826,9
377833,5
377834,11
377837,10
377859,0
377863,9
377865,10
377870,2
377871,0
377874,6
377884,5
377888,0
377891,5
377892,0
377893,0
377898,8
377899,0
377900,2
377901,9
377906,6
377909,0
377910,7
377925,9
377926,0
377927,9
377933,0
377935,3
377938,1
377945,0
377946,8
377950,5
377951,0
377954,7
377957,6
377963,3
377964,8
377966,5
377971,3
377976,5
377977,0
377979,0
377983,5
377986,6
377988,3
377992,9
377995,5
378002,6
378010,5
378015,6
378019,9
378021,0
378025,10
378027,1
378029,5
378030,3
378033,9
378034,6
378035,0
378037,0
378040,7
378044,0
378045,6
378048,6
378049,5
378050,5
378054,0
378058,10
378066,0
378100,0
378105,3
378107,5
378110,0
378111,5
378113,2
378121,2
378122,10
378126,6
378127,5
378130,6
378132,0
378133,10
378134,1
378142,0
378143,3
378144,11
378145,0
378153,3
378156,8
378157,9
378159,0
378176,0
378187,5
378189,5
378192,6
378204,2
378210,2
378216,2
378223,0
378225,5
378231,1
378236,0
378239,9
378241,0
378246,5
378248,9
378250,6
378256,5
378260,3
378262,10
378269,0
378270,0
378274,5
378280,2
378286,9
378289,5
378299,2
378301,0
378302,3
378303,3
378306,5
378317,8
378319,5
378320,5
378321,5
378327,7
378328,10
378335,2
378339,5
378360,0
378361,1
378384,10
378391,5
378392,1
378394,0
378402,5
378405,6
378411,9
378427,3
378436,0
378445,5
378453,10
378467,9
378470,9
378478,11
378488,5
378489,6
378495,0
378502,10
378503,1
378508,5
378512,10
378513,3
378517,5
378522,0
378533,5
378534,8
378535,10
378537,2
378538,0
378550,5
378555,0
378563,5
378566,0
378567,1
378585,5
378587,7
378589,0
378595,6
378597,9
378598,3
378602,3
378603,2
378606,0
378607,2
378612,0
378620,3
378622,3
378623,2
378624,10
378627,5
378631,0
378633,5
378642,6
378654,5
378655,3
378656,0
378663,6
378665,2
378668,7
378681,5
378683,3
378684,0
378693,0
378694,0
378700,8
378701,9
378714,6
378723,6
378727,6
378734,5
378735,3
378741,3
378745,10
378747,2
378758,8
378760,6
378763,9
378766,0
378769,11
378771,7
378783,3
378789,5
378792,0
378804,3
378806,0
378813,5
378814,7
378815,9
378816,9
378817,2
378818,10
378819,0
378821,5
378822,5
378823,5
378824,5
378831,6
378836,0
378841,11
378842,1
378844,9
378845,1
378846,2
378850,6
378851,6
378852,5
378864,2
378876,0
378879,0
378892,0
378898,2
378907,7
378908,0
378909,0
378913,6
378915,5
378918,10
378922,7
378924,9
378927,9
378928,9
378933,0
378938,2
378943,0
378947,9
378953,6
